rpm,fault_type,K,phase,is_synthetic,base_signal_idx
1730,Ball,1.0,4.71238898038469,True,2143
1730,Ball,5.0,0.0,True,2144
1730,Ball,5.0,1.5707963267948966,True,2145
1730,Ball,5.0,3.141592653589793,True,2146
1730,Ball,5.0,4.71238898038469,True,2147
1730,Ball,10.0,0.0,True,2148
1730,Ball,10.0,1.5707963267948966,True,2149
1730,Ball,10.0,3.141592653589793,True,2150
1730,Ball,10.0,4.71238898038469,True,2151
1730,Ball,50.0,0.0,True,2152
1730,Ball,50.0,1.5707963267948966,True,2153
1730,Ball,50.0,3.141592653589793,True,2154
1730,Ball,50.0,4.71238898038469,True,2155
1730,Normal,0.0,0.0,False,2156
1730,Inner,1.0,0.0,True,2157
1730,Inner,1.0,1.5707963267948966,True,2158
1730,Inner,1.0,3.141592653589793,True,2159
1730,Inner,1.0,4.71238898038469,True,2160
1730,Inner,5.0,0.0,True,2161
1730,Inner,5.0,1.5707963267948966,True,2162
1730,Inner,5.0,3.141592653589793,True,2163
1730,Inner,5.0,4.71238898038469,True,2164
1730,Inner,10.0,0.0,True,2165
1730,Inner,10.0,1.5707963267948966,True,2166
1730,Inner,10.0,3.141592653589793,True,2167
1730,Inner,10.0,4.71238898038469,True,2168
1730,Inner,50.0,0.0,True,2169
1730,Inner,50.0,1.5707963267948966,True,2170
1730,Inner,50.0,3.141592653589793,True,2171
1730,Inner,50.0,4.71238898038469,True,2172
1730,Outer,1.0,0.0,True,2173
1730,Outer,1.0,1.5707963267948966,True,2174
1730,Outer,1.0,3.141592653589793,True,2175
1730,Outer,1.0,4.71238898038469,True,2176
1730,Outer,5.0,0.0,True,2177
1730,Outer,5.0,1.5707963267948966,True,2178
1730,Outer,5.0,3.141592653589793,True,2179
1730,Outer,5.0,4.71238898038469,True,2180
1730,Outer,10.0,0.0,True,2181
1730,Outer,10.0,1.5707963267948966,True,2182
1730,Outer,10.0,3.141592653589793,True,2183
1730,Outer,10.0,4.71238898038469,True,2184
1730,Outer,50.0,0.0,True,2185
1730,Outer,50.0,1.5707963267948966,True,2186
1730,Outer,50.0,3.141592653589793,True,2187
1730,Outer,50.0,4.71238898038469,True,2188
1730,Ball,1.0,0.0,True,2189
1730,Ball,1.0,1.5707963267948966,True,2190
1730,Ball,1.0,3.141592653589793,True,2191
1730,Ball,1.0,4.71238898038469,True,2192
1730,Ball,5.0,0.0,True,2193
1730,Ball,5.0,1.5707963267948966,True,2194
1730,Ball,5.0,3.141592653589793,True,2195
1730,Ball,5.0,4.71238898038469,True,2196
1730,Ball,10.0,0.0,True,2197
1730,Ball,10.0,1.5707963267948966,True,2198
1730,Ball,10.0,3.141592653589793,True,2199
1730,Ball,10.0,4.71238898038469,True,2200
1730,Ball,50.0,0.0,True,2201
1730,Ball,50.0,1.5707963267948966,True,2202
1730,Ball,50.0,3.141592653589793,True,2203
1730,Ball,50.0,4.71238898038469,True,2204
1730,Normal,0.0,0.0,False,2205
1730,Inner,1.0,0.0,True,2206
1730,Inner,1.0,1.5707963267948966,True,2207
1730,Inner,1.0,3.141592653589793,True,2208
1730,Inner,1.0,4.71238898038469,True,2209
1730,Inner,5.0,0.0,True,2210
1730,Inner,5.0,1.5707963267948966,True,2211
1730,Inner,5.0,3.141592653589793,True,2212
1730,Inner,5.0,4.71238898038469,True,2213
1730,Inner,10.0,0.0,True,2214
1730,Inner,10.0,1.5707963267948966,True,2215
1730,Inner,10.0,3.141592653589793,True,2216
1730,Inner,10.0,4.71238898038469,True,2217
1730,Inner,50.0,0.0,True,2218
1730,Inner,50.0,1.5707963267948966,True,2219
1730,Inner,50.0,3.141592653589793,True,2220
1730,Inner,50.0,4.71238898038469,True,2221
1730,Outer,1.0,0.0,True,2222
1730,Outer,1.0,1.5707963267948966,True,2223
1730,Outer,1.0,3.141592653589793,True,2224
1730,Outer,1.0,4.71238898038469,True,2225
1730,Outer,5.0,0.0,True,2226
1730,Outer,5.0,1.5707963267948966,True,2227
1730,Outer,5.0,3.141592653589793,True,2228
1730,Outer,5.0,4.71238898038469,True,2229
1730,Outer,10.0,0.0,True,2230
1730,Outer,10.0,1.5707963267948966,True,2231
1730,Outer,10.0,3.141592653589793,True,2232
1730,Outer,10.0,4.71238898038469,True,2233
1730,Outer,50.0,0.0,True,2234
1730,Outer,50.0,1.5707963267948966,True,2235
1730,Outer,50.0,3.141592653589793,True,2236
1730,Outer,50.0,4.71238898038469,True,2237
1730,Ball,1.0,0.0,True,2238
1730,Ball,1.0,1.5707963267948966,True,2239
1730,Ball,1.0,3.141592653589793,True,2240
1730,Ball,1.0,4.71238898038469,True,2241
1730,Ball,5.0,0.0,True,2242
1730,Ball,5.0,1.5707963267948966,True,2243
1730,Ball,5.0,3.141592653589793,True,2244
1730,Ball,5.0,4.71238898038469,True,2245
1730,Ball,10.0,0.0,True,2246
1730,Ball,10.0,1.5707963267948966,True,2247
1730,Ball,10.0,3.141592653589793,True,2248
1730,Ball,10.0,4.71238898038469,True,2249
1730,Ball,50.0,0.0,True,2250
1730,Ball,50.0,1.5707963267948966,True,2251
1730,Ball,50.0,3.141592653589793,True,2252
1730,Ball,50.0,4.71238898038469,True,2253
1730,Normal,0.0,0.0,False,2254
1730,Inner,1.0,0.0,True,2255
1730,Inner,1.0,1.5707963267948966,True,2256
1730,Inner,1.0,3.141592653589793,True,2257
1730,Inner,1.0,4.71238898038469,True,2258
1730,Inner,5.0,0.0,True,2259
1730,Inner,5.0,1.5707963267948966,True,2260
1730,Inner,5.0,3.141592653589793,True,2261
1730,Inner,5.0,4.71238898038469,True,2262
1730,Inner,10.0,0.0,True,2263
1730,Inner,10.0,1.5707963267948966,True,2264
1730,Inner,10.0,3.141592653589793,True,2265
1730,Inner,10.0,4.71238898038469,True,2266
1730,Inner,50.0,0.0,True,2267
1730,Inner,50.0,1.5707963267948966,True,2268
1730,Inner,50.0,3.141592653589793,True,2269
1730,Inner,50.0,4.71238898038469,True,2270
1730,Outer,1.0,0.0,True,2271
1730,Outer,1.0,1.5707963267948966,True,2272
1730,Outer,1.0,3.141592653589793,True,2273
1730,Outer,1.0,4.71238898038469,True,2274
1730,Outer,5.0,0.0,True,2275
1730,Outer,5.0,1.5707963267948966,True,2276
1730,Outer,5.0,3.141592653589793,True,2277
1730,Outer,5.0,4.71238898038469,True,2278
1730,Outer,10.0,0.0,True,2279
1730,Outer,10.0,1.5707963267948966,True,2280
1730,Outer,10.0,3.141592653589793,True,2281
1730,Outer,10.0,4.71238898038469,True,2282
1730,Outer,50.0,0.0,True,2283
1730,Outer,50.0,1.5707963267948966,True,2284
1730,Outer,50.0,3.141592653589793,True,2285
1730,Outer,50.0,4.71238898038469,True,2286
1730,Ball,1.0,0.0,True,2287
1730,Ball,1.0,1.5707963267948966,True,2288
1730,Ball,1.0,3.141592653589793,True,2289
1730,Ball,1.0,4.71238898038469,True,2290
1730,Ball,5.0,0.0,True,2291
1730,Ball,5.0,1.5707963267948966,True,2292
1730,Ball,5.0,3.141592653589793,True,2293
1730,Ball,5.0,4.71238898038469,True,2294
1730,Ball,10.0,0.0,True,2295
1730,Ball,10.0,1.5707963267948966,True,2296
1730,Ball,10.0,3.141592653589793,True,2297
1730,Ball,10.0,4.71238898038469,True,2298
1730,Ball,50.0,0.0,True,2299
1730,Ball,50.0,1.5707963267948966,True,2300
1730,Ball,50.0,3.141592653589793,True,2301
1730,Ball,50.0,4.71238898038469,True,2302
1730,Normal,0.0,0.0,False,2303
1730,Inner,1.0,0.0,True,2304
1730,Inner,1.0,1.5707963267948966,True,2305
1730,Inner,1.0,3.141592653589793,True,2306
1730,Inner,1.0,4.71238898038469,True,2307
1730,Inner,5.0,0.0,True,2308
1730,Inner,5.0,1.5707963267948966,True,2309
1730,Inner,5.0,3.141592653589793,True,2310
1730,Inner,5.0,4.71238898038469,True,2311
1730,Inner,10.0,0.0,True,2312
1730,Inner,10.0,1.5707963267948966,True,2313
1730,Inner,10.0,3.141592653589793,True,2314
1730,Inner,10.0,4.71238898038469,True,2315
1730,Inner,50.0,0.0,True,2316
1730,Inner,50.0,1.5707963267948966,True,2317
1730,Inner,50.0,3.141592653589793,True,2318
1730,Inner,50.0,4.71238898038469,True,2319
1730,Outer,1.0,0.0,True,2320
1730,Outer,1.0,1.5707963267948966,True,2321
1730,Outer,1.0,3.141592653589793,True,2322
1730,Outer,1.0,4.71238898038469,True,2323
1730,Outer,5.0,0.0,True,2324
1730,Outer,5.0,1.5707963267948966,True,2325
1730,Outer,5.0,3.141592653589793,True,2326
1730,Outer,5.0,4.71238898038469,True,2327
1730,Outer,10.0,0.0,True,2328
1730,Outer,10.0,1.5707963267948966,True,2329
1730,Outer,10.0,3.141592653589793,True,2330
1730,Outer,10.0,4.71238898038469,True,2331
1730,Outer,50.0,0.0,True,2332
1730,Outer,50.0,1.5707963267948966,True,2333
1730,Outer,50.0,3.141592653589793,True,2334
1730,Outer,50.0,4.71238898038469,True,2335
1730,Ball,1.0,0.0,True,2336
1730,Ball,1.0,1.5707963267948966,True,2337
1730,Ball,1.0,3.141592653589793,True,2338
1730,Ball,1.0,4.71238898038469,True,2339
1730,Ball,5.0,0.0,True,2340
1730,Ball,5.0,1.5707963267948966,True,2341
1730,Ball,5.0,3.141592653589793,True,2342
1730,Ball,5.0,4.71238898038469,True,2343
1730,Ball,10.0,0.0,True,2344
1730,Ball,10.0,1.5707963267948966,True,2345
1730,Ball,10.0,3.141592653589793,True,2346
1730,Ball,10.0,4.71238898038469,True,2347
1730,Ball,50.0,0.0,True,2348
1730,Ball,50.0,1.5707963267948966,True,2349
1730,Ball,50.0,3.141592653589793,True,2350
1730,Ball,50.0,4.71238898038469,True,2351
1730,Normal,0.0,0.0,False,2352
1730,Inner,1.0,0.0,True,2353
1730,Inner,1.0,1.5707963267948966,True,2354
1730,Inner,1.0,3.141592653589793,True,2355
1730,Inner,1.0,4.71238898038469,True,2356
1730,Inner,5.0,0.0,True,2357
1730,Inner,5.0,1.5707963267948966,True,2358
1730,Inner,5.0,3.141592653589793,True,2359
1730,Inner,5.0,4.71238898038469,True,2360
1730,Inner,10.0,0.0,True,2361
1730,Inner,10.0,1.5707963267948966,True,2362
1730,Inner,10.0,3.141592653589793,True,2363
1730,Inner,10.0,4.71238898038469,True,2364
1730,Inner,50.0,0.0,True,2365
1730,Inner,50.0,1.5707963267948966,True,2366
1730,Inner,50.0,3.141592653589793,True,2367
1730,Inner,50.0,4.71238898038469,True,2368
1730,Outer,1.0,0.0,True,2369
1730,Outer,1.0,1.5707963267948966,True,2370
1730,Outer,1.0,3.141592653589793,True,2371
1730,Outer,1.0,4.71238898038469,True,2372
1730,Outer,5.0,0.0,True,2373
1730,Outer,5.0,1.5707963267948966,True,2374
1730,Outer,5.0,3.141592653589793,True,2375
1730,Outer,5.0,4.71238898038469,True,2376
1730,Outer,10.0,0.0,True,2377
1730,Outer,10.0,1.5707963267948966,True,2378
1730,Outer,10.0,3.141592653589793,True,2379
1730,Outer,10.0,4.71238898038469,True,2380
1730,Outer,50.0,0.0,True,2381
1730,Outer,50.0,1.5707963267948966,True,2382
1730,Outer,50.0,3.141592653589793,True,2383
1730,Outer,50.0,4.71238898038469,True,2384
1730,Ball,1.0,0.0,True,2385
1730,Ball,1.0,1.5707963267948966,True,2386
1730,Ball,1.0,3.141592653589793,True,2387
1730,Ball,1.0,4.71238898038469,True,2388
1730,Ball,5.0,0.0,True,2389
1730,Ball,5.0,1.5707963267948966,True,2390
1730,Ball,5.0,3.141592653589793,True,2391
1730,Ball,5.0,4.71238898038469,True,2392
1730,Ball,10.0,0.0,True,2393
1730,Ball,10.0,1.5707963267948966,True,2394
1730,Ball,10.0,3.141592653589793,True,2395
1730,Ball,10.0,4.71238898038469,True,2396
1730,Ball,50.0,0.0,True,2397
1730,Ball,50.0,1.5707963267948966,True,2398
1730,Ball,50.0,3.141592653589793,True,2399
1730,Ball,50.0,4.71238898038469,True,2400
1730,Normal,0.0,0.0,False,2401
1730,Inner,1.0,0.0,True,2402
1730,Inner,1.0,1.5707963267948966,True,2403
1730,Inner,1.0,3.141592653589793,True,2404
1730,Inner,1.0,4.71238898038469,True,2405
1730,Inner,5.0,0.0,True,2406
1730,Inner,5.0,1.5707963267948966,True,2407
1730,Inner,5.0,3.141592653589793,True,2408
1730,Inner,5.0,4.71238898038469,True,2409
1730,Inner,10.0,0.0,True,2410
1730,Inner,10.0,1.5707963267948966,True,2411
1730,Inner,10.0,3.141592653589793,True,2412
1730,Inner,10.0,4.71238898038469,True,2413
1730,Inner,50.0,0.0,True,2414
1730,Inner,50.0,1.5707963267948966,True,2415
1730,Inner,50.0,3.141592653589793,True,2416
1730,Inner,50.0,4.71238898038469,True,2417
1730,Outer,1.0,0.0,True,2418
1730,Outer,1.0,1.5707963267948966,True,2419
1730,Outer,1.0,3.141592653589793,True,2420
1730,Outer,1.0,4.71238898038469,True,2421
1730,Outer,5.0,0.0,True,2422
1730,Outer,5.0,1.5707963267948966,True,2423
1730,Outer,5.0,3.141592653589793,True,2424
1730,Outer,5.0,4.71238898038469,True,2425
1730,Outer,10.0,0.0,True,2426
1730,Outer,10.0,1.5707963267948966,True,2427
1730,Outer,10.0,3.141592653589793,True,2428
1730,Outer,10.0,4.71238898038469,True,2429
1730,Outer,50.0,0.0,True,2430
1730,Outer,50.0,1.5707963267948966,True,2431
1730,Outer,50.0,3.141592653589793,True,2432
1730,Outer,50.0,4.71238898038469,True,2433
1730,Ball,1.0,0.0,True,2434
1730,Ball,1.0,1.5707963267948966,True,2435
1730,Ball,1.0,3.141592653589793,True,2436
1730,Ball,1.0,4.71238898038469,True,2437
1730,Ball,5.0,0.0,True,2438
1730,Ball,5.0,1.5707963267948966,True,2439
1730,Ball,5.0,3.141592653589793,True,2440
1730,Ball,5.0,4.71238898038469,True,2441
1730,Ball,10.0,0.0,True,2442
1730,Ball,10.0,1.5707963267948966,True,2443
1730,Ball,10.0,3.141592653589793,True,2444
1730,Ball,10.0,4.71238898038469,True,2445
1730,Ball,50.0,0.0,True,2446
1730,Ball,50.0,1.5707963267948966,True,2447
1730,Ball,50.0,3.141592653589793,True,2448
1730,Ball,50.0,4.71238898038469,True,2449
1750,Normal,0.0,0.0,False,2450
1750,Inner,1.0,0.0,True,2451
1750,Inner,1.0,1.5707963267948966,True,2452
1750,Inner,1.0,3.141592653589793,True,2453
1750,Inner,1.0,4.71238898038469,True,2454
1750,Inner,5.0,0.0,True,2455
1750,Inner,5.0,1.5707963267948966,True,2456
1750,Inner,5.0,3.141592653589793,True,2457
1750,Inner,5.0,4.71238898038469,True,2458
1750,Inner,10.0,0.0,True,2459
1750,Inner,10.0,1.5707963267948966,True,2460
1750,Inner,10.0,3.141592653589793,True,2461
1750,Inner,10.0,4.71238898038469,True,2462
1750,Inner,50.0,0.0,True,2463
1750,Inner,50.0,1.5707963267948966,True,2464
1750,Inner,50.0,3.141592653589793,True,2465
1750,Inner,50.0,4.71238898038469,True,2466
1750,Outer,1.0,0.0,True,2467
1750,Outer,1.0,1.5707963267948966,True,2468
1750,Outer,1.0,3.141592653589793,True,2469
1750,Outer,1.0,4.71238898038469,True,2470
1750,Outer,5.0,0.0,True,2471
1750,Outer,5.0,1.5707963267948966,True,2472
1750,Outer,5.0,3.141592653589793,True,2473
1750,Outer,5.0,4.71238898038469,True,2474
1750,Outer,10.0,0.0,True,2475
1750,Outer,10.0,1.5707963267948966,True,2476
1750,Outer,10.0,3.141592653589793,True,2477
1750,Outer,10.0,4.71238898038469,True,2478
1750,Outer,50.0,0.0,True,2479
1750,Outer,50.0,1.5707963267948966,True,2480
1750,Outer,50.0,3.141592653589793,True,2481
1750,Outer,50.0,4.71238898038469,True,2482
1750,Ball,1.0,0.0,True,2483
1750,Ball,1.0,1.5707963267948966,True,2484
1750,Ball,1.0,3.141592653589793,True,2485
1750,Ball,1.0,4.71238898038469,True,2486
1750,Ball,5.0,0.0,True,2487
1750,Ball,5.0,1.5707963267948966,True,2488
1750,Ball,5.0,3.141592653589793,True,2489
1750,Ball,5.0,4.71238898038469,True,2490
1750,Ball,10.0,0.0,True,2491
1750,Ball,10.0,1.5707963267948966,True,2492
1750,Ball,10.0,3.141592653589793,True,2493
1750,Ball,10.0,4.71238898038469,True,2494
1750,Ball,50.0,0.0,True,2495
1750,Ball,50.0,1.5707963267948966,True,2496
1750,Ball,50.0,3.141592653589793,True,2497
1750,Ball,50.0,4.71238898038469,True,2498
1750,Normal,0.0,0.0,False,2499
1750,Inner,1.0,0.0,True,2500
1750,Inner,1.0,1.5707963267948966,True,2501
1750,Inner,1.0,3.141592653589793,True,2502
1750,Inner,1.0,4.71238898038469,True,2503
1750,Inner,5.0,0.0,True,2504
1750,Inner,5.0,1.5707963267948966,True,2505
1750,Inner,5.0,3.141592653589793,True,2506
1750,Inner,5.0,4.71238898038469,True,2507
1750,Inner,10.0,0.0,True,2508
1750,Inner,10.0,1.5707963267948966,True,2509
1750,Inner,10.0,3.141592653589793,True,2510
1750,Inner,10.0,4.71238898038469,True,2511
1750,Inner,50.0,0.0,True,2512
1750,Inner,50.0,1.5707963267948966,True,2513
1750,Inner,50.0,3.141592653589793,True,2514
1750,Inner,50.0,4.71238898038469,True,2515
1750,Outer,1.0,0.0,True,2516
1750,Outer,1.0,1.5707963267948966,True,2517
1750,Outer,1.0,3.141592653589793,True,2518
1750,Outer,1.0,4.71238898038469,True,2519
1750,Outer,5.0,0.0,True,2520
1750,Outer,5.0,1.5707963267948966,True,2521
1750,Outer,5.0,3.141592653589793,True,2522
1750,Outer,5.0,4.71238898038469,True,2523
1750,Outer,10.0,0.0,True,2524
1750,Outer,10.0,1.5707963267948966,True,2525
1750,Outer,10.0,3.141592653589793,True,2526
1750,Outer,10.0,4.71238898038469,True,2527
1750,Outer,50.0,0.0,True,2528
1750,Outer,50.0,1.5707963267948966,True,2529
1750,Outer,50.0,3.141592653589793,True,2530
1750,Outer,50.0,4.71238898038469,True,2531
1750,Ball,1.0,0.0,True,2532
1750,Ball,1.0,1.5707963267948966,True,2533
1750,Ball,1.0,3.141592653589793,True,2534
1750,Ball,1.0,4.71238898038469,True,2535
1750,Ball,5.0,0.0,True,2536
1750,Ball,5.0,1.5707963267948966,True,2537
1750,Ball,5.0,3.141592653589793,True,2538
1750,Ball,5.0,4.71238898038469,True,2539
1750,Ball,10.0,0.0,True,2540
1750,Ball,10.0,1.5707963267948966,True,2541
1750,Ball,10.0,3.141592653589793,True,2542
1750,Ball,10.0,4.71238898038469,True,2543
1750,Ball,50.0,0.0,True,2544
1750,Ball,50.0,1.5707963267948966,True,2545
1750,Ball,50.0,3.141592653589793,True,2546
1750,Ball,50.0,4.71238898038469,True,2547
1750,Normal,0.0,0.0,False,2548
1750,Inner,1.0,0.0,True,2549
1750,Inner,1.0,1.5707963267948966,True,2550
1750,Inner,1.0,3.141592653589793,True,2551
1750,Inner,1.0,4.71238898038469,True,2552
1750,Inner,5.0,0.0,True,2553
1750,Inner,5.0,1.5707963267948966,True,2554
1750,Inner,5.0,3.141592653589793,True,2555
1750,Inner,5.0,4.71238898038469,True,2556
1750,Inner,10.0,0.0,True,2557
1750,Inner,10.0,1.5707963267948966,True,2558
1750,Inner,10.0,3.141592653589793,True,2559
1750,Inner,10.0,4.71238898038469,True,2560
1750,Inner,50.0,0.0,True,2561
1750,Inner,50.0,1.5707963267948966,True,2562
1750,Inner,50.0,3.141592653589793,True,2563
1750,Inner,50.0,4.71238898038469,True,2564
1750,Outer,1.0,0.0,True,2565
1750,Outer,1.0,1.5707963267948966,True,2566
1750,Outer,1.0,3.141592653589793,True,2567
1750,Outer,1.0,4.71238898038469,True,2568
1750,Outer,5.0,0.0,True,2569
1750,Outer,5.0,1.5707963267948966,True,2570
1750,Outer,5.0,3.141592653589793,True,2571
1750,Outer,5.0,4.71238898038469,True,2572
1750,Outer,10.0,0.0,True,2573
1750,Outer,10.0,1.5707963267948966,True,2574
1750,Outer,10.0,3.141592653589793,True,2575
1750,Outer,10.0,4.71238898038469,True,2576
1750,Outer,50.0,0.0,True,2577
1750,Outer,50.0,1.5707963267948966,True,2578
1750,Outer,50.0,3.141592653589793,True,2579
1750,Outer,50.0,4.71238898038469,True,2580
1750,Ball,1.0,0.0,True,2581
1750,Ball,1.0,1.5707963267948966,True,2582
1750,Ball,1.0,3.141592653589793,True,2583
1750,Ball,1.0,4.71238898038469,True,2584
1750,Ball,5.0,0.0,True,2585
1750,Ball,5.0,1.5707963267948966,True,2586
1750,Ball,5.0,3.141592653589793,True,2587
1750,Ball,5.0,4.71238898038469,True,2588
1750,Ball,10.0,0.0,True,2589
1750,Ball,10.0,1.5707963267948966,True,2590
1750,Ball,10.0,3.141592653589793,True,2591
1750,Ball,10.0,4.71238898038469,True,2592
1750,Ball,50.0,0.0,True,2593
1750,Ball,50.0,1.5707963267948966,True,2594
1750,Ball,50.0,3.141592653589793,True,2595
1750,Ball,50.0,4.71238898038469,True,2596
1750,Normal,0.0,0.0,False,2597
1750,Inner,1.0,0.0,True,2598
1750,Inner,1.0,1.5707963267948966,True,2599
1750,Inner,1.0,3.141592653589793,True,2600
1750,Inner,1.0,4.71238898038469,True,2601
1750,Inner,5.0,0.0,True,2602
1750,Inner,5.0,1.5707963267948966,True,2603
1750,Inner,5.0,3.141592653589793,True,2604
1750,Inner,5.0,4.71238898038469,True,2605
1750,Inner,10.0,0.0,True,2606
1750,Inner,10.0,1.5707963267948966,True,2607
1750,Inner,10.0,3.141592653589793,True,2608
1750,Inner,10.0,4.71238898038469,True,2609
1750,Inner,50.0,0.0,True,2610
1750,Inner,50.0,1.5707963267948966,True,2611
1750,Inner,50.0,3.141592653589793,True,2612
1750,Inner,50.0,4.71238898038469,True,2613
1750,Outer,1.0,0.0,True,2614
1750,Outer,1.0,1.5707963267948966,True,2615
1750,Outer,1.0,3.141592653589793,True,2616
1750,Outer,1.0,4.71238898038469,True,2617
1750,Outer,5.0,0.0,True,2618
1750,Outer,5.0,1.5707963267948966,True,2619
1750,Outer,5.0,3.141592653589793,True,2620
1750,Outer,5.0,4.71238898038469,True,2621
1750,Outer,10.0,0.0,True,2622
1750,Outer,10.0,1.5707963267948966,True,2623
1750,Outer,10.0,3.141592653589793,True,2624
1750,Outer,10.0,4.71238898038469,True,2625
1750,Outer,50.0,0.0,True,2626
1750,Outer,50.0,1.5707963267948966,True,2627
1750,Outer,50.0,3.141592653589793,True,2628
1750,Outer,50.0,4.71238898038469,True,2629
1750,Ball,1.0,0.0,True,2630
1750,Ball,1.0,1.5707963267948966,True,2631
1750,Ball,1.0,3.141592653589793,True,2632
1750,Ball,1.0,4.71238898038469,True,2633
1750,Ball,5.0,0.0,True,2634
1750,Ball,5.0,1.5707963267948966,True,2635
1750,Ball,5.0,3.141592653589793,True,2636
1750,Ball,5.0,4.71238898038469,True,2637
1750,Ball,10.0,0.0,True,2638
1750,Ball,10.0,1.5707963267948966,True,2639
1750,Ball,10.0,3.141592653589793,True,2640
1750,Ball,10.0,4.71238898038469,True,2641
1750,Ball,50.0,0.0,True,2642
1750,Ball,50.0,1.5707963267948966,True,2643
1750,Ball,50.0,3.141592653589793,True,2644
1750,Ball,50.0,4.71238898038469,True,2645
1750,Normal,0.0,0.0,False,2646
1750,Inner,1.0,0.0,True,2647
1750,Inner,1.0,1.5707963267948966,True,2648
1750,Inner,1.0,3.141592653589793,True,2649
1750,Inner,1.0,4.71238898038469,True,2650
1750,Inner,5.0,0.0,True,2651
1750,Inner,5.0,1.5707963267948966,True,2652
1750,Inner,5.0,3.141592653589793,True,2653
1750,Inner,5.0,4.71238898038469,True,2654
1750,Inner,10.0,0.0,True,2655
1750,Inner,10.0,1.5707963267948966,True,2656
1750,Inner,10.0,3.141592653589793,True,2657
1750,Inner,10.0,4.71238898038469,True,2658
1750,Inner,50.0,0.0,True,2659
1750,Inner,50.0,1.5707963267948966,True,2660
1750,Inner,50.0,3.141592653589793,True,2661
1750,Inner,50.0,4.71238898038469,True,2662
1750,Outer,1.0,0.0,True,2663
1750,Outer,1.0,1.5707963267948966,True,2664
1750,Outer,1.0,3.141592653589793,True,2665
1750,Outer,1.0,4.71238898038469,True,2666
1750,Outer,5.0,0.0,True,2667
1750,Outer,5.0,1.5707963267948966,True,2668
1750,Outer,5.0,3.141592653589793,True,2669
1750,Outer,5.0,4.71238898038469,True,2670
1750,Outer,10.0,0.0,True,2671
1750,Outer,10.0,1.5707963267948966,True,2672
1750,Outer,10.0,3.141592653589793,True,2673
1750,Outer,10.0,4.71238898038469,True,2674
1750,Outer,50.0,0.0,True,2675
1750,Outer,50.0,1.5707963267948966,True,2676
1750,Outer,50.0,3.141592653589793,True,2677
1750,Outer,50.0,4.71238898038469,True,2678
1750,Ball,1.0,0.0,True,2679
1750,Ball,1.0,1.5707963267948966,True,2680
1750,Ball,1.0,3.141592653589793,True,2681
1750,Ball,1.0,4.71238898038469,True,2682
1750,Ball,5.0,0.0,True,2683
1750,Ball,5.0,1.5707963267948966,True,2684
1750,Ball,5.0,3.141592653589793,True,2685
1750,Ball,5.0,4.71238898038469,True,2686
1750,Ball,10.0,0.0,True,2687
1750,Ball,10.0,1.5707963267948966,True,2688
1750,Ball,10.0,3.141592653589793,True,2689
1750,Ball,10.0,4.71238898038469,True,2690
1750,Ball,50.0,0.0,True,2691
1750,Ball,50.0,1.5707963267948966,True,2692
1750,Ball,50.0,3.141592653589793,True,2693
1750,Ball,50.0,4.71238898038469,True,2694
1750,Normal,0.0,0.0,False,2695
1750,Inner,1.0,0.0,True,2696
1750,Inner,1.0,1.5707963267948966,True,2697
1750,Inner,1.0,3.141592653589793,True,2698
1750,Inner,1.0,4.71238898038469,True,2699
1750,Inner,5.0,0.0,True,2700
1750,Inner,5.0,1.5707963267948966,True,2701
1750,Inner,5.0,3.141592653589793,True,2702
1750,Inner,5.0,4.71238898038469,True,2703
1750,Inner,10.0,0.0,True,2704
1750,Inner,10.0,1.5707963267948966,True,2705
1750,Inner,10.0,3.141592653589793,True,2706
1750,Inner,10.0,4.71238898038469,True,2707
1750,Inner,50.0,0.0,True,2708
1750,Inner,50.0,1.5707963267948966,True,2709
1750,Inner,50.0,3.141592653589793,True,2710
1750,Inner,50.0,4.71238898038469,True,2711
1750,Outer,1.0,0.0,True,2712
1750,Outer,1.0,1.5707963267948966,True,2713
1750,Outer,1.0,3.141592653589793,True,2714
1750,Outer,1.0,4.71238898038469,True,2715
1750,Outer,5.0,0.0,True,2716
1750,Outer,5.0,1.5707963267948966,True,2717
1750,Outer,5.0,3.141592653589793,True,2718
1750,Outer,5.0,4.71238898038469,True,2719
1750,Outer,10.0,0.0,True,2720
1750,Outer,10.0,1.5707963267948966,True,2721
1750,Outer,10.0,3.141592653589793,True,2722
1750,Outer,10.0,4.71238898038469,True,2723
1750,Outer,50.0,0.0,True,2724
1750,Outer,50.0,1.5707963267948966,True,2725
1750,Outer,50.0,3.141592653589793,True,2726
1750,Outer,50.0,4.71238898038469,True,2727
1750,Ball,1.0,0.0,True,2728
1750,Ball,1.0,1.5707963267948966,True,2729
1750,Ball,1.0,3.141592653589793,True,2730
1750,Ball,1.0,4.71238898038469,True,2731
1750,Ball,5.0,0.0,True,2732
1750,Ball,5.0,1.5707963267948966,True,2733
1750,Ball,5.0,3.141592653589793,True,2734
1750,Ball,5.0,4.71238898038469,True,2735
1750,Ball,10.0,0.0,True,2736
1750,Ball,10.0,1.5707963267948966,True,2737
1750,Ball,10.0,3.141592653589793,True,2738
1750,Ball,10.0,4.71238898038469,True,2739
1750,Ball,50.0,0.0,True,2740
1750,Ball,50.0,1.5707963267948966,True,2741
1750,Ball,50.0,3.141592653589793,True,2742
1750,Ball,50.0,4.71238898038469,True,2743
1750,Normal,0.0,0.0,False,2744
